"POLITICO";"SOBRENOME";"NOME_MINUSCULA";"NOME_CASA_MINUSCULA";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"DANIEL ALMEIDA";"ALMEIDA";"daniel almeida";"daniel almeida";"DANIEL ALMEIDA";"PCdoB";"BA";1562;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107302"
"DANILO CABRAL";"CABRAL";"danilo cabral";"danilo cabral";"DANILO CABRAL";"PSB";"PE";2402;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189105"
"DANILO FORTE";"FORTE";"danilo forte";"danilo forte";"DANILO FORTE";"PMDB";"CE";2227;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189056"
"DANRLEI DE DEUS HINTERHOLZ";"HINTERHOLZ";"danrlei de deus hinterholz";"danrlei de deus hinterholz";"DANRLEI DE DEUS HINTERHOLZ";"PSD";"RS";2242;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189146"
"DARCÍSIO PERONDI";"PERONDI";"darcísio perondi";"darcisio perondi";"DARCISIO PERONDI";"PMDB";"RS";999;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97149"
"DAVI ALCOLUMBRE";"ALCOLUMBRE";"davi alcolumbre";"davi alcolumbre";"DAVI ALCOLUMBRE";"DEM";"AP";1594;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107315"
"DAVI ALVES SILVA JÚNIOR";"ALVES";"davi alves silva júnior";"davi alves silva junior";"DAVI ALVES SILVA JUNIOR";"PR";"MA";1809;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161761"
"DÉCIO LIMA";"LIMA";"décio lima";"decio lima";"DECIO LIMA";"PT";"SC";1810;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160787"
"DELEGADO PROTÓGENES";"PROTÓGENES";"delegado protógenes";"delegado protogenes";"DELEGADO PROTOGENES";"PCdoB";"SP";2362;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189181"
"DELEGADO WALDIR";"WALDIR";"delegado waldir";"delegado waldir";"DELEGADO WALDIR";"PSDB";"GO";2431;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193110"
"DELEY";;"deley";"deley";"DELEY";"PSC";"RJ";1569;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108805"
"DEVANIR RIBEIRO";"RIBEIRO";"devanir ribeiro";"devanir ribeiro";"DEVANIR RIBEIRO";"PT";"SP";1570;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108812"
"DIEGO ANDRADE";"ANDRADE";"diego andrade";"diego andrade";"DIEGO ANDRADE";"PSD";"MG";2289;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189082"
"DILCEU SPERAFICO";"SPERAFICO";"dilceu sperafico";"dilceu sperafico";"DILCEU SPERAFICO";"PP";"PR";1001;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97160"
"DIMAS FABIANO";"FABIANO";"dimas fabiano";"dimas fabiano";"DIMAS FABIANO";"PP";"MG";2356;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189083"
"DIMAS RAMALHO";"RAMALHO";"dimas ramalho";"dimas ramalho";"DIMAS RAMALHO";"PPS";"SP";1573;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=110018"
"DOMINGOS DUTRA";"DUTRA";"domingos dutra";"domingos dutra";"DOMINGOS DUTRA";"PT";"MA";1003;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=101286"
"DOMINGOS NETO";"NETO";"domingos neto";"domingos neto";"DOMINGOS NETO";"PSB";"CE";2329;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189055"
"DOMINGOS SÁVIO";"SÁVIO";"domingos sávio";"domingos savio";"DOMINGOS SAVIO";"PSDB";"MG";2235;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189200"
"DR. ADILSON SOARES";"SOARES";"dr. adilson soares";"dr. adilson soares";"DR. ADILSON SOARES";"PR";"RJ";1812;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160011"
"DR. ALUIZIO";"ALUIZIO";"dr. aluizio";"dr. aluizio";"DR. ALUIZIO";"PV";"RJ";2410;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189125"
"DR. CARLOS ALBERTO";"ALBERTO";"dr. carlos alberto";"dr. carlos alberto";"DR. CARLOS ALBERTO";"PMN";"RJ";2420;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193039"
"DR. GRILO";"GRILO";"dr. grilo";"dr. grilo";"DR. GRILO";"PSL";"MG";2234;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189204"
"DR. JORGE SILVA";"SILVA";"dr. jorge silva";"dr. jorge silva";"DR. JORGE SILVA";"PDT";"ES";2326;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189068"
"DR. PAULO CÉSAR";"PAULO CÉSAR";"dr. paulo césar";"dr. paulo cesar";"DR. PAULO CESAR";"PSD";"RJ";1982;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=174598"
"DR. ROSINHA";"ROSINHA";"dr. rosinha";"dr. rosinha";"DR. ROSINHA";"PT";"PR";1436;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=100369"
"DR. UBIALI";"UBIALI";"dr. ubiali";"dr. ubiali";"DR. UBIALI";"PSB";"SP";1815;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160483"
"DRA. ELAINE ABISSAMRA";"ABISSAMRA";"dra. elaine abissamra";"dra.elaine abissamra";"DRA.ELAINE ABISSAMRA";"PSB";"SP";2440;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193436"
"DUARTE NOGUEIRA";"NOGUEIRA";"duarte nogueira";"duarte nogueira";"DUARTE NOGUEIRA";"PSDB";"SP";1816;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162132"
"DUDIMAR PAXIUBA";"PAXIUBA";"dudimar paxiuba";"dudimar paxiuba";"DUDIMAR PAXIUBA";"PSDB";"PA";2415;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193033"
"EDINHO ARAÚJO";"ARAÚJO";"edinho araújo";"edinho araujo";"EDINHO ARAUJO";"PMDB";"SP";1006;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97190"
"EDINHO BEZ";"BEZ";"edinho bez";"edinho bez";"EDINHO BEZ";"PMDB";"SC";1005;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97182"
"EDIO LOPES";"LOPES";"edio lopes";"edio lopes";"EDIO LOPES";"PMDB";"RR";1818;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160167"
"EDIVALDO HOLANDA JUNIOR";"HOLANDA JUNIOR";"edivaldo holanda junior";"edivaldo holanda junior";"EDIVALDO HOLANDA JUNIOR";"PTC";"MA";2304;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189074"
"EDMAR ARRUDA";"ARRUDA";"edmar arruda";"edmar arruda";"EDMAR ARRUDA";"PSC";"PR";2270;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189115"
"EDSON APARECIDO";"APARECIDO";"edson aparecido";"edson aparecido";"EDSON APARECIDO";"PSDB";"SP";1819;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161730"
"EDSON EZEQUIEL";"EZEQUIEL";"edson ezequiel";"edson ezequiel";"EDSON EZEQUIEL";"PMDB";"RJ";1007;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=102399"
"EDSON PIMENTA";"PIMENTA";"edson pimenta";"edson pimenta";"EDSON PIMENTA";"PSD";"BA";2351;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189043"
"EDSON SANTOS";"SANTOS";"edson santos";"edson santos";"EDSON SANTOS";"PT";"RJ";1820;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161701"
"EDSON SILVA";"SILVA";"edson silva";"edson silva";"EDSON SILVA";"PSB";"CE";615;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=102630"
"EDUARDO AZEREDO";"AZEREDO";"eduardo azeredo";"eduardo azeredo";"EDUARDO AZEREDO";"PSDB";"MG";2316;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189201"
"EDUARDO BARBOSA";"BARBOSA";"eduardo barbosa";"eduardo barbosa";"EDUARDO BARBOSA";"PSDB";"MG";1010;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97219"
"EDUARDO CUNHA";"CUNHA";"eduardo cunha";"eduardo cunha";"EDUARDO CUNHA";"PMDB";"RJ";1620;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108043"
"EDUARDO DA FONTE";"FONTE";"eduardo da fonte";"eduardo da fonte";"EDUARDO DA FONTE";"PP";"PE";1822;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162412"
"EDUARDO GOMES";"GOMES";"eduardo gomes";"eduardo gomes";"EDUARDO GOMES";"PSDB";"TO";1623;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108051"
"EDUARDO SCIARRA";"SCIARRA";"eduardo sciarra";"eduardo sciarra";"EDUARDO SCIARRA";"PSD";"PR";1626;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=109270"
"EFRAIM FILHO";"FILHO";"efraim filho";"efraim filho";"EFRAIM FILHO";"DEM";"PB";1823;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162606"
"ELCIONE BARBALHO";"BARBALHO";"elcione barbalho";"elcione barbalho";"ELCIONE BARBALHO";"PMDB";"PA";1011;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97234"
"ELEUSES PAIVA";"PAIVA";"eleuses paiva";"eleuses paiva";"ELEUSES PAIVA";"PSD";"SP";2008;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=185815"
"ELI CORREA FILHO";"CORREA FILHO";"eli correa filho";"eli correa filho";"ELI CORREA FILHO";"DEM";"SP";2250;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189162"
"ELIANE ROLIM";"ROLIM";"eliane rolim";"eliane rolim";"ELIANE ROLIM";"PT";"RJ";2423;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193045"
"ELIENE LIMA";"LIMA";"eliene lima";"eliene lima";"ELIENE LIMA";"PSD";"MT";1824;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160423"
"ELISEU PADILHA";"PADILHA";"eliseu padilha";"eliseu padilha";"ELISEU PADILHA";"PMDB";"RS";1014;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=101318"
"EMANUEL FERNANDES";"FERNANDES";"emanuel fernandes";"emanuel fernandes";"EMANUEL FERNANDES";"PSDB";"SP";1232;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=102711"
"EMILIANO JOSÉ";"JOSÉ";"emiliano josé";"emiliano jose";"EMILIANO JOSE";"PT";"BA";2009;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=185921"
"ENIO BACCI";"BACCI";"enio bacci";"enio bacci";"ENIO BACCI";"PDT";"RS";1018;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=98753"
"ERIKA KOKAY";"KOKAY";"erika kokay";"erika kokay";"ERIKA KOKAY";"PT";"DF";2403;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189061"
"ERIVELTON SANTANA";"SANTANA";"erivelton santana";"erivelton santana";"ERIVELTON SANTANA";"PSC";"BA";2387;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189044"
"EROS BIONDINI";"BIONDINI";"eros biondini";"eros biondini";"EROS BIONDINI";"PTB";"MG";2385;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189202"
"ESPERIDIÃO AMIN";"AMIN";"esperidião amin";"esperidiao amin";"ESPERIDIAO AMIN";"PP";"SC";2413;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=123048"
"EUDES XAVIER";"XAVIER";"eudes xavier";"eudes xavier";"EUDES XAVIER";"PT";"CE";1827;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160538"
"EVANDRO MILHOMEN";"MILHOMEN";"evandro milhomen";"evandro milhomen";"EVANDRO MILHOMEN";"PCdoB";"AP";1276;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99191"
"FÁBIO FARIA";"FARIA";"fábio faria";"fabio faria";"FABIO FARIA";"PSD";"RN";1829;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161114"
"FÁBIO RAMALHO";"RAMALHO";"fábio ramalho";"fabio ramalho";"FABIO RAMALHO";"PV";"MG";1830;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161669"
"FÁBIO SOUTO";"SOUTO";"fábio souto";"fabio souto";"FABIO SOUTO";"DEM";"BA";1637;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108078"
"FABIO TRAD";"TRAD";"fabio trad";"fabio trad";"FABIO TRAD";"PMDB";"MS";2272;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189092"
"FÁTIMA BEZERRA";"BEZERRA";"fátima bezerra";"fatima bezerra";"FATIMA BEZERRA";"PT";"RN";1640;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107610"
"FÁTIMA PELAES";"PELAES";"fátima pelaes";"fatima pelaes";"FATIMA PELAES";"PMDB";"AP";565;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97317"
"FELIPE BORNIER";"BORNIER";"felipe bornier";"felipe bornier";"FELIPE BORNIER";"PSD";"RJ";1831;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160506"
"FELIPE MAIA";"MAIA";"felipe maia";"felipe maia";"FELIPE MAIA";"DEM";"RN";1832;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160023"
"FÉLIX MENDONÇA JÚNIOR";"MENDONÇA JÚNIOR";"félix mendonça júnior";"felix mendonca junior";"FELIX MENDONCA JUNIOR";"PDT";"BA";2307;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189045"
"FERNANDO COELHO FILHO";"COELHO FILHO";"fernando coelho filho";"fernando coelho filho";"FERNANDO COELHO FILHO";"PSB";"PE";1833;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=159991"
"FERNANDO FERRO";"FERRO";"fernando ferro";"fernando ferro";"FERNANDO FERRO";"PT";"PE";1029;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97338"
"FERNANDO FRANCISCHINI";"FRANCISCHINI";"fernando francischini";"fernando francischini";"FERNANDO FRANCISCHINI";"PSDB";"PR";2239;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189116"
"FERNANDO JORDÃO";"JORDÃO";"fernando jordão";"fernando jordao";"FERNANDO JORDAO";"PMDB";"RJ";2429;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193102"
"FERNANDO MARRONI";"MARRONI";"fernando marroni";"fernando marroni";"FERNANDO MARRONI";"PT";"RS";1453;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99300"
"FERNANDO TORRES";"TORRES";"fernando torres";"fernando torres";"FERNANDO TORRES";"PSD";"BA";2328;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189046"
"FILIPE PEREIRA";"PEREIRA";"filipe pereira";"filipe pereira";"FILIPE PEREIRA";"PSC";"RJ";1835;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162177"
"FLÁVIA MORAIS";"MORAIS";"flávia morais";"flavia morais";"FLAVIA MORAIS";"PDT";"GO";2229;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189199"
"FLAVIANO MELO";"MELO";"flaviano melo";"flaviano melo";"FLAVIANO MELO";"PMDB";"AC";1836;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162079"
"FRANCISCO ARAÚJO";"ARAÚJO";"francisco araújo";"francisco araujo";"FRANCISCO ARAUJO";"PSD";"RR";2436;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193282"
"FRANCISCO ESCÓRCIO";"ESCÓRCIO";"francisco escórcio";"francisco escorcio";"FRANCISCO ESCORCIO";"PMDB";"MA";1762;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=152504"
"FRANCISCO FLORIANO";"FLORIANO";"francisco floriano";"francisco floriano";"FRANCISCO FLORIANO";"PR";"RJ";2267;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189127"
"FRANCISCO PRACIANO";"PRACIANO";"francisco praciano";"francisco praciano";"FRANCISCO PRACIANO";"PT";"AM";1913;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161076"
"GABRIEL CHALITA";"CHALITA";"gabriel chalita";"gabriel chalita";"GABRIEL CHALITA";"PMDB";"SP";2358;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189166"
"GABRIEL GUIMARÃES";"GUIMARÃES";"gabriel guimarães";"gabriel guimaraes";"GABRIEL GUIMARAES";"PT";"MG";2232;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189084"
"GASTÃO VIEIRA";"VIEIRA";"gastão vieira";"gastao vieira";"GASTAO VIEIRA";"PMDB";"MA";1036;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97396"
"GEAN LOUREIRO";"LOUREIRO";"gean loureiro";"gean loureiro";"GEAN LOUREIRO";"PMDB";"SC";2434;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193239"
"GENECIAS NORONHA";"NORONHA";"genecias noronha";"genecias noronha";"GENECIAS NORONHA";"PMDB";"CE";2311;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189057"
"GEORGE HILTON";"HILTON";"george hilton";"george hilton";"GEORGE HILTON";"PRB";"MG";1841;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160036"
"GERA ARRUDA";"ARRUDA";"gera arruda";"gera arruda";"GERA ARRUDA";"PMDB";"CE";2480;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193794"
"GERALDO RESENDE";"RESENDE";"geraldo resende";"geraldo resende";"GERALDO RESENDE";"PMDB";"MS";1649;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108106"
"GERALDO SIMÕES";"SIMÕES";"geraldo simões";"geraldo simoes";"GERALDO SIMOES";"PT";"BA";1340;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99444"
"GERALDO THADEU";"THADEU";"geraldo thadeu";"geraldo thadeu";"GERALDO THADEU";"PSD";"MG";1650;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108111"
"GIACOBO";;"giacobo";"giacobo";"GIACOBO";"PR";"PR";1651;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107358"
"GILMAR MACHADO";"MACHADO";"gilmar machado";"gilmar machado";"GILMAR MACHADO";"PT";"MG";1352;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99850"
